kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 2, summer 28, Sunday,5507,16.6
frame,lgw,Year 2, summer 28, Sunday,5508,16.7
frame,lgw,Year 2, summer 28, Sunday,5509,16.7
frame,lgw,Year 2, summer 28, Sunday,5510,16.6
frame,lgw,Year 2, summer 28, Sunday,5511,16.6
frame,lgw,Year 2, summer 28, Sunday,5512,16.5
frame,lgw,Year 2, summer 28, Sunday,5513,16.7
frame,lgw,Year 2, summer 28, Sunday,5514,16.7
frame,lgw,Year 2, summer 28, Sunday,5515,16.6
frame,lgw,Year 2, summer 28, Sunday,5516,16.8
frame,lgw,Year 2, summer 28, Sunday,5517,16.6
frame,lgw,Year 2, summer 28, Sunday,5518,16.6
frame,lgw,Year 2, summer 28, Sunday,5519,16.8
frame,lgw,Year 2, summer 28, Sunday,5520,16.6
frame,lgw,Year 2, summer 28, Sunday,5521,16.5
frame,lgw,Year 2, summer 28, Sunday,5522,16.7
frame,lgw,Year 2, summer 28, Sunday,5523,16.7
frame,lgw,Year 2, summer 28, Sunday,5524,16.8
frame,lgw,Year 2, summer 28, Sunday,5525,16.5
frame,lgw,Year 2, summer 28, Sunday,5526,16.7
frame,lgw,Year 2, summer 28, Sunday,5527,16.7
frame,lgw,Year 2, summer 28, Sunday,5528,16.7
frame,lgw,Year 2, summer 28, Sunday,5529,16.7
frame,lgw,Year 2, summer 28, Sunday,5530,16.8
frame,lgw,Year 2, summer 28, Sunday,5531,16.6
frame,lgw,Year 2, summer 28, Sunday,5532,16.5
frame,lgw,Year 2, summer 28, Sunday,5533,16.6
frame,lgw,Year 2, summer 28, Sunday,5534,16.8
frame,lgw,Year 2, summer 28, Sunday,5535,16.6
frame,lgw,Year 2, summer 28, Sunday,5536,16.8
frame,lgw,Year 2, summer 28, Sunday,5537,16.7
frame,lgw,Year 2, summer 28, Sunday,5538,17.3
frame,lgw,Year 2, summer 28, Sunday,5539,16.5
frame,lgw,Year 2, summer 28, Sunday,5540,16.4
frame,lgw,Year 2, summer 28, Sunday,5541,16.5
frame,lgw,Year 2, summer 28, Sunday,5542,16.6
frame,lgw,Year 2, summer 28, Sunday,5543,16.7
frame,lgw,Year 2, summer 28, Sunday,5544,16.6
frame,lgw,Year 2, summer 28, Sunday,5545,16.8
frame,lgw,Year 2, summer 28, Sunday,5546,16.7
frame,lgw,Year 2, summer 28, Sunday,5547,16.5
frame,lgw,Year 2, summer 28, Sunday,5548,16.7
frame,lgw,Year 2, summer 28, Sunday,5549,16.8
frame,lgw,Year 2, summer 28, Sunday,5550,16.7
frame,lgw,Year 2, summer 28, Sunday,5551,16.5
frame,lgw,Year 2, summer 28, Sunday,5552,16.7
frame,lgw,Year 2, summer 28, Sunday,5553,16.6
frame,lgw,Year 2, summer 28, Sunday,5554,16.7
frame,lgw,Year 2, summer 28, Sunday,5555,16.8
frame,lgw,Year 2, summer 28, Sunday,5556,16.8
frame,lgw,Year 2, summer 28, Sunday,5557,16.7
frame,lgw,Year 2, summer 28, Sunday,5558,16.6
frame,lgw,Year 2, summer 28, Sunday,5559,18.4
frame,lgw,Year 2, summer 28, Sunday,5560,15.5
frame,lgw,Year 2, summer 28, Sunday,5561,16.1
frame,lgw,Year 2, summer 28, Sunday,5562,16.6
frame,lgw,Year 2, summer 28, Sunday,5563,17.0
frame,lgw,Year 2, summer 28, Sunday,5564,16.4
frame,lgw,Year 2, summer 28, Sunday,5565,16.6
frame,lgw,Year 2, summer 28, Sunday,5566,16.8
frame,lgw,Year 2, summer 28, Sunday,5567,16.8
frame,lgw,Year 2, summer 28, Sunday,5568,16.7
frame,lgw,Year 2, summer 28, Sunday,5569,16.7
frame,lgw,Year 2, summer 28, Sunday,5570,16.5
frame,lgw,Year 2, summer 28, Sunday,5571,16.6
frame,lgw,Year 2, summer 28, Sunday,5572,16.7
frame,lgw,Year 2, summer 28, Sunday,5573,16.6
frame,lgw,Year 2, summer 28, Sunday,5574,16.6
frame,lgw,Year 2, summer 28, Sunday,5575,16.6
frame,lgw,Year 2, summer 28, Sunday,5576,16.6
frame,lgw,Year 2, summer 28, Sunday,5577,16.6
frame,lgw,Year 2, summer 28, Sunday,5578,16.7
frame,lgw,Year 2, summer 28, Sunday,5579,16.7
frame,lgw,Year 2, summer 28, Sunday,5580,16.7
frame,lgw,Year 2, summer 28, Sunday,5581,16.7
frame,lgw,Year 2, summer 28, Sunday,5582,16.7
frame,lgw,Year 2, summer 28, Sunday,5583,16.7
frame,lgw,Year 2, summer 28, Sunday,5584,16.7
frame,lgw,Year 2, summer 28, Sunday,5585,16.7
frame,lgw,Year 2, summer 28, Sunday,5586,16.6
frame,lgw,Year 2, summer 28, Sunday,5587,16.8
frame,lgw,Year 2, summer 28, Sunday,5588,16.7
frame,lgw,Year 2, summer 28, Sunday,5589,16.6
frame,lgw,Year 2, summer 28, Sunday,5590,16.6
frame,lgw,Year 2, summer 28, Sunday,5591,16.6
frame,lgw,Year 2, summer 28, Sunday,5592,16.7
frame,lgw,Year 2, summer 28, Sunday,5593,16.6
frame,lgw,Year 2, summer 28, Sunday,5594,16.7
frame,lgw,Year 2, summer 28, Sunday,5595,16.7
frame,lgw,Year 2, summer 28, Sunday,5596,18.4
frame,lgw,Year 2, summer 28, Sunday,5597,15.2
frame,lgw,Year 2, summer 28, Sunday,5598,16.5
frame,lgw,Year 2, summer 28, Sunday,5599,16.7
frame,lgw,Year 2, summer 28, Sunday,5600,16.5
frame,lgw,Year 2, summer 28, Sunday,5601,16.6
frame,lgw,Year 2, summer 28, Sunday,5602,16.6
frame,lgw,Year 2, summer 28, Sunday,5603,16.8
frame,lgw,Year 2, summer 28, Sunday,5604,16.5
frame,lgw,Year 2, summer 28, Sunday,5605,16.7
frame,lgw,Year 2, summer 28, Sunday,5606,16.8
frame,lgw,Year 2, summer 28, Sunday,5607,16.6
frame,lgw,Year 2, summer 28, Sunday,5608,17.7
frame,lgw,Year 2, summer 28, Sunday,5609,15.9
frame,lgw,Year 2, summer 28, Sunday,5610,16.5
frame,lgw,Year 2, summer 28, Sunday,5611,16.7
frame,lgw,Year 2, summer 28, Sunday,5612,16.5
frame,lgw,Year 2, summer 28, Sunday,5613,16.7
frame,lgw,Year 2, summer 28, Sunday,5614,16.6
frame,lgw,Year 2, summer 28, Sunday,5615,16.8
frame,lgw,Year 2, summer 28, Sunday,5616,16.5
frame,lgw,Year 2, summer 28, Sunday,5617,16.8
frame,lgw,Year 2, summer 28, Sunday,5618,16.6
frame,lgw,Year 2, summer 28, Sunday,5619,16.7
frame,lgw,Year 2, summer 28, Sunday,5620,16.6
frame,lgw,Year 2, summer 28, Sunday,5621,16.6
frame,lgw,Year 2, summer 28, Sunday,5622,16.7
frame,lgw,Year 2, summer 28, Sunday,5623,19.4
frame,lgw,Year 2, summer 28, Sunday,5624,19.4
frame,lgw,Year 2, summer 28, Sunday,5625,13.4
frame,lgw,Year 2, summer 28, Sunday,5626,15.3
frame,lgw,Year 2, summer 28, Sunday,5627,16.3
frame,lgw,Year 2, summer 28, Sunday,5628,16.4
frame,lgw,Year 2, summer 28, Sunday,5629,16.6
frame,lgw,Year 2, summer 28, Sunday,5630,16.7
frame,lgw,Year 2, summer 28, Sunday,5631,16.6
frame,lgw,Year 2, summer 28, Sunday,5632,16.6
frame,lgw,Year 2, summer 28, Sunday,5633,16.8
frame,lgw,Year 2, summer 28, Sunday,5634,16.5
frame,lgw,Year 2, summer 28, Sunday,5635,16.8
frame,lgw,Year 2, summer 28, Sunday,5636,16.6
frame,lgw,Year 2, summer 28, Sunday,5637,16.7
frame,lgw,Year 2, summer 28, Sunday,5638,16.9
frame,lgw,Year 2, summer 28, Sunday,5639,16.5
frame,lgw,Year 2, summer 28, Sunday,5640,16.6
frame,lgw,Year 2, summer 28, Sunday,5641,16.7
frame,lgw,Year 2, summer 28, Sunday,5642,17.0
frame,lgw,Year 2, summer 28, Sunday,5643,17.4
frame,lgw,Year 2, summer 28, Sunday,5644,15.8
frame,lgw,Year 2, summer 28, Sunday,5645,16.9
frame,lgw,Year 2, summer 28, Sunday,5646,16.5
frame,lgw,Year 2, summer 28, Sunday,5647,16.5
frame,lgw,Year 2, summer 28, Sunday,5648,16.6
frame,lgw,Year 2, summer 28, Sunday,5649,16.6
frame,lgw,Year 2, summer 28, Sunday,5650,16.6
frame,lgw,Year 2, summer 28, Sunday,5651,16.9
frame,lgw,Year 2, summer 28, Sunday,5652,16.4
frame,lgw,Year 2, summer 28, Sunday,5653,16.6
frame,lgw,Year 2, summer 28, Sunday,5654,16.7
frame,lgw,Year 2, summer 28, Sunday,5655,16.7
frame,lgw,Year 2, summer 28, Sunday,5656,16.9
frame,lgw,Year 2, summer 28, Sunday,5657,17.3
frame,lgw,Year 2, summer 28, Sunday,5658,16.0
frame,lgw,Year 2, summer 28, Sunday,5659,16.6
frame,lgw,Year 2, summer 28, Sunday,5660,16.6
frame,lgw,Year 2, summer 28, Sunday,5661,16.7
frame,lgw,Year 2, summer 28, Sunday,5662,16.5
frame,lgw,Year 2, summer 28, Sunday,5663,16.8
frame,lgw,Year 2, summer 28, Sunday,5664,16.5
frame,lgw,Year 2, summer 28, Sunday,5665,16.8
frame,lgw,Year 2, summer 28, Sunday,5666,16.8
frame,lgw,Year 2, summer 28, Sunday,5667,16.5
frame,lgw,Year 2, summer 28, Sunday,5668,16.6
frame,lgw,Year 2, summer 28, Sunday,5669,16.8
frame,lgw,Year 2, summer 28, Sunday,5670,16.7
frame,lgw,Year 2, summer 28, Sunday,5671,17.0
frame,lgw,Year 2, summer 28, Sunday,5672,16.4
frame,lgw,Year 2, summer 28, Sunday,5673,16.5
frame,lgw,Year 2, summer 28, Sunday,5674,16.7
frame,lgw,Year 2, summer 28, Sunday,5675,16.7
frame,lgw,Year 2, summer 28, Sunday,5676,16.7
frame,lgw,Year 2, summer 28, Sunday,5677,16.6
frame,lgw,Year 2, summer 28, Sunday,5678,17.0
frame,lgw,Year 2, summer 28, Sunday,5679,16.5
frame,lgw,Year 2, summer 28, Sunday,5680,17.3
frame,lgw,Year 2, summer 28, Sunday,5681,16.5
frame,lgw,Year 2, summer 28, Sunday,5682,16.3
frame,lgw,Year 2, summer 28, Sunday,5683,16.6
frame,lgw,Year 2, summer 28, Sunday,5684,16.5
frame,lgw,Year 2, summer 28, Sunday,5685,16.7
frame,lgw,Year 2, summer 28, Sunday,5686,17.1
frame,lgw,Year 2, summer 28, Sunday,5687,18.1
frame,lgw,Year 2, summer 28, Sunday,5688,15.8
frame,lgw,Year 2, summer 28, Sunday,5689,16.1
frame,lgw,Year 2, summer 28, Sunday,5690,16.5
frame,lgw,Year 2, summer 28, Sunday,5691,16.5
frame,lgw,Year 2, summer 28, Sunday,5692,16.8
frame,lgw,Year 2, summer 28, Sunday,5693,16.6
frame,lgw,Year 2, summer 28, Sunday,5694,16.7
frame,lgw,Year 2, summer 28, Sunday,5695,16.6
frame,lgw,Year 2, summer 28, Sunday,5696,16.7
frame,lgw,Year 2, summer 28, Sunday,5697,16.5
frame,lgw,Year 2, summer 28, Sunday,5698,17.2
frame,lgw,Year 2, summer 28, Sunday,5699,16.5
frame,lgw,Year 2, summer 28, Sunday,5700,16.4
frame,lgw,Year 2, summer 28, Sunday,5701,16.7
frame,lgw,Year 2, summer 28, Sunday,5702,16.4
frame,lgw,Year 2, summer 28, Sunday,5703,16.8
frame,lgw,Year 2, summer 28, Sunday,5704,16.6
frame,lgw,Year 2, summer 28, Sunday,5705,16.7
frame,lgw,Year 2, summer 28, Sunday,5706,16.7
frame,lgw,Year 2, summer 28, Sunday,5707,16.8
frame,lgw,Year 2, summer 28, Sunday,5708,16.5
frame,lgw,Year 2, summer 28, Sunday,5709,16.8
frame,lgw,Year 2, summer 28, Sunday,5710,16.8
frame,lgw,Year 2, summer 28, Sunday,5711,16.8
frame,lgw,Year 2, summer 28, Sunday,5712,16.3
frame,lgw,Year 2, summer 28, Sunday,5713,16.8
frame,lgw,Year 2, summer 28, Sunday,5714,16.7
frame,lgw,Year 2, summer 28, Sunday,5715,16.6
frame,lgw,Year 2, summer 28, Sunday,5716,16.7
frame,lgw,Year 2, summer 28, Sunday,5717,16.5
frame,lgw,Year 2, summer 28, Sunday,5718,16.9
frame,lgw,Year 2, summer 28, Sunday,5719,16.5
frame,lgw,Year 2, summer 28, Sunday,5720,16.8
frame,lgw,Year 2, summer 28, Sunday,5721,16.5
frame,lgw,Year 2, summer 28, Sunday,5722,16.6
frame,lgw,Year 2, summer 28, Sunday,5723,16.6
frame,lgw,Year 2, summer 28, Sunday,5724,17.0
frame,lgw,Year 2, summer 28, Sunday,5725,16.4
frame,lgw,Year 2, summer 28, Sunday,5726,16.9
frame,lgw,Year 2, summer 28, Sunday,5727,16.6
frame,lgw,Year 2, summer 28, Sunday,5728,16.6
frame,lgw,Year 2, summer 28, Sunday,5729,16.9
frame,lgw,Year 2, summer 28, Sunday,5730,16.5
frame,lgw,Year 2, summer 28, Sunday,5731,16.8
frame,lgw,Year 2, summer 28, Sunday,5732,16.5
frame,lgw,Year 2, summer 28, Sunday,5733,16.7
frame,lgw,Year 2, summer 28, Sunday,5734,16.7
frame,lgw,Year 2, summer 28, Sunday,5735,16.5
frame,lgw,Year 2, summer 28, Sunday,5736,16.9
frame,lgw,Year 2, summer 28, Sunday,5737,16.6
frame,lgw,Year 2, summer 28, Sunday,5738,16.6
frame,lgw,Year 2, summer 28, Sunday,5739,16.7
frame,lgw,Year 2, summer 28, Sunday,5740,16.7
frame,lgw,Year 2, summer 28, Sunday,5741,16.8
frame,lgw,Year 2, summer 28, Sunday,5742,16.7
frame,lgw,Year 2, summer 28, Sunday,5743,16.5
frame,lgw,Year 2, summer 28, Sunday,5744,16.7
frame,lgw,Year 2, summer 28, Sunday,5745,16.5
frame,lgw,Year 2, summer 28, Sunday,5746,17.1
frame,lgw,Year 2, summer 28, Sunday,5747,17.1
frame,lgw,Year 2, summer 28, Sunday,5748,16.5
frame,lgw,Year 2, summer 28, Sunday,5749,16.6
frame,lgw,Year 2, summer 28, Sunday,5750,16.5
frame,lgw,Year 2, summer 28, Sunday,5751,18.6
frame,lgw,Year 2, summer 28, Sunday,5752,15.2
frame,lgw,Year 2, summer 28, Sunday,5753,16.1
frame,lgw,Year 2, summer 28, Sunday,5754,16.6
frame,lgw,Year 2, summer 28, Sunday,5755,17.0
frame,lgw,Year 2, summer 28, Sunday,5756,16.4
frame,lgw,Year 2, summer 28, Sunday,5757,16.5
frame,lgw,Year 2, summer 28, Sunday,5758,16.6
frame,lgw,Year 2, summer 28, Sunday,5759,16.8
frame,lgw,Year 2, summer 28, Sunday,5760,16.6
frame,lgw,Year 2, summer 28, Sunday,5761,16.7
frame,lgw,Year 2, summer 28, Sunday,5762,16.7
frame,lgw,Year 2, summer 28, Sunday,5763,16.6
frame,lgw,Year 2, summer 28, Sunday,5764,16.7
frame,lgw,Year 2, summer 28, Sunday,5765,16.7
frame,lgw,Year 2, summer 28, Sunday,5766,16.8
frame,lgw,Year 2, summer 28, Sunday,5767,16.5
frame,lgw,Year 2, summer 28, Sunday,5768,16.8
frame,lgw,Year 2, summer 28, Sunday,5769,17.1
frame,lgw,Year 2, summer 28, Sunday,5770,15.9
frame,lgw,Year 2, summer 28, Sunday,5771,16.9
frame,lgw,Year 2, summer 28, Sunday,5772,16.6
frame,lgw,Year 2, summer 28, Sunday,5773,16.8
frame,lgw,Year 2, summer 28, Sunday,5774,16.4
frame,lgw,Year 2, summer 28, Sunday,5775,16.8
frame,lgw,Year 2, summer 28, Sunday,5776,16.5
frame,lgw,Year 2, summer 28, Sunday,5777,17.2
frame,lgw,Year 2, summer 28, Sunday,5778,16.1
frame,lgw,Year 2, summer 28, Sunday,5779,17.1
frame,lgw,Year 2, summer 28, Sunday,5780,16.5
frame,lgw,Year 2, summer 28, Sunday,5781,16.6
frame,lgw,Year 2, summer 28, Sunday,5782,16.7
frame,lgw,Year 2, summer 28, Sunday,5783,16.6
frame,lgw,Year 2, summer 28, Sunday,5784,16.5
frame,lgw,Year 2, summer 28, Sunday,5785,17.0
frame,lgw,Year 2, summer 28, Sunday,5786,16.6
frame,lgw,Year 2, summer 28, Sunday,5787,16.6
frame,lgw,Year 2, summer 28, Sunday,5788,16.7
frame,lgw,Year 2, summer 28, Sunday,5789,16.7
frame,lgw,Year 2, summer 28, Sunday,5790,16.7
frame,lgw,Year 2, summer 28, Sunday,5791,16.5
frame,lgw,Year 2, summer 28, Sunday,5792,16.6
frame,lgw,Year 2, summer 28, Sunday,5793,16.7
frame,lgw,Year 2, summer 28, Sunday,5794,16.7
frame,lgw,Year 2, summer 28, Sunday,5795,16.6
frame,lgw,Year 2, summer 28, Sunday,5796,16.6
frame,lgw,Year 2, summer 28, Sunday,5797,16.8
frame,lgw,Year 2, summer 28, Sunday,5798,16.6
frame,lgw,Year 2, summer 28, Sunday,5799,16.7
frame,lgw,Year 2, summer 28, Sunday,5800,16.7
frame,lgw,Year 2, summer 28, Sunday,5801,16.7
frame,lgw,Year 2, summer 28, Sunday,5802,16.6
frame,lgw,Year 2, summer 28, Sunday,5803,16.8
frame,lgw,Year 2, summer 28, Sunday,5804,16.7
frame,lgw,Year 2, summer 28, Sunday,5805,16.6
frame,lgw,Year 2, summer 28, Sunday,5806,16.9
frame,lgw,Year 2, summer 28, Sunday,5807,16.6
frame,lgw,Year 2, summer 28, Sunday,5808,16.6
frame,lgw,Year 2, summer 28, Sunday,5809,17.0
frame,lgw,Year 2, summer 28, Sunday,5810,16.2
frame,lgw,Year 2, summer 28, Sunday,5811,16.8
frame,lgw,Year 2, summer 28, Sunday,5812,16.5
frame,lgw,Year 2, summer 28, Sunday,5813,16.7
frame,lgw,Year 2, summer 28, Sunday,5814,16.6
frame,lgw,Year 2, summer 28, Sunday,5815,20.2
frame,lgw,Year 2, summer 28, Sunday,5816,14.1
frame,lgw,Year 2, summer 28, Sunday,5817,16.0
frame,lgw,Year 2, summer 28, Sunday,5818,16.6
frame,lgw,Year 2, summer 28, Sunday,5819,16.7
frame,lgw,Year 2, summer 28, Sunday,5820,16.5
frame,lgw,Year 2, summer 28, Sunday,5821,16.8
frame,lgw,Year 2, summer 28, Sunday,5822,16.5
frame,lgw,Year 2, summer 28, Sunday,5823,16.8
frame,lgw,Year 2, summer 28, Sunday,5824,16.7
frame,lgw,Year 2, summer 28, Sunday,5825,17.0
frame,lgw,Year 2, summer 28, Sunday,5826,16.3
frame,lgw,Year 2, summer 28, Sunday,5827,16.6
frame,lgw,Year 2, summer 28, Sunday,5828,16.6
frame,lgw,Year 2, summer 28, Sunday,5829,16.8
frame,lgw,Year 2, summer 28, Sunday,5830,16.7
frame,lgw,Year 2, summer 28, Sunday,5831,17.2
frame,lgw,Year 2, summer 28, Sunday,5832,16.1
frame,lgw,Year 2, summer 28, Sunday,5833,16.7
frame,lgw,Year 2, summer 28, Sunday,5834,16.7
frame,lgw,Year 2, summer 28, Sunday,5835,16.6
frame,lgw,Year 2, summer 28, Sunday,5836,16.8
frame,lgw,Year 2, summer 28, Sunday,5837,16.7
frame,lgw,Year 2, summer 28, Sunday,5838,16.6
frame,lgw,Year 2, summer 28, Sunday,5839,16.9
frame,lgw,Year 2, summer 28, Sunday,5840,16.6
frame,lgw,Year 2, summer 28, Sunday,5841,16.6
frame,lgw,Year 2, summer 28, Sunday,5842,16.7
frame,lgw,Year 2, summer 28, Sunday,5843,16.6
frame,lgw,Year 2, summer 28, Sunday,5844,16.6
frame,lgw,Year 2, summer 28, Sunday,5845,16.8
frame,lgw,Year 2, summer 28, Sunday,5846,16.6
frame,lgw,Year 2, summer 28, Sunday,5847,16.6
frame,lgw,Year 2, summer 28, Sunday,5848,16.6
frame,lgw,Year 2, summer 28, Sunday,5849,16.8
frame,lgw,Year 2, summer 28, Sunday,5850,16.5
frame,lgw,Year 2, summer 28, Sunday,5851,17.0
frame,lgw,Year 2, summer 28, Sunday,5852,16.4
frame,lgw,Year 2, summer 28, Sunday,5853,16.9
frame,lgw,Year 2, summer 28, Sunday,5854,16.4
frame,lgw,Year 2, summer 28, Sunday,5855,16.8
frame,lgw,Year 2, summer 28, Sunday,5856,16.6
frame,lgw,Year 2, summer 28, Sunday,5857,16.7
frame,lgw,Year 2, summer 28, Sunday,5858,17.3
frame,lgw,Year 2, summer 28, Sunday,5859,15.9
frame,lgw,Year 2, summer 28, Sunday,5860,16.8
frame,lgw,Year 2, summer 28, Sunday,5861,16.6
frame,lgw,Year 2, summer 28, Sunday,5862,16.6
frame,lgw,Year 2, summer 28, Sunday,5863,16.8
frame,lgw,Year 2, summer 28, Sunday,5864,16.6
frame,lgw,Year 2, summer 28, Sunday,5865,16.6
frame,lgw,Year 2, summer 28, Sunday,5866,16.9
frame,lgw,Year 2, summer 28, Sunday,5867,16.6
frame,lgw,Year 2, summer 28, Sunday,5868,16.6
frame,lgw,Year 2, summer 28, Sunday,5869,16.7
frame,lgw,Year 2, summer 28, Sunday,5870,16.7
frame,lgw,Year 2, summer 28, Sunday,5871,16.6
frame,lgw,Year 2, summer 28, Sunday,5872,16.7
frame,lgw,Year 2, summer 28, Sunday,5873,16.5
frame,lgw,Year 2, summer 28, Sunday,5874,16.7
frame,lgw,Year 2, summer 28, Sunday,5875,16.6
frame,lgw,Year 2, summer 28, Sunday,5876,16.8
frame,lgw,Year 2, summer 28, Sunday,5877,16.7
frame,lgw,Year 2, summer 28, Sunday,5878,17.4
frame,lgw,Year 2, summer 28, Sunday,5879,17.9
frame,lgw,Year 2, summer 28, Sunday,5880,15.5
frame,lgw,Year 2, summer 28, Sunday,5881,15.9
frame,lgw,Year 2, summer 28, Sunday,5882,16.5
frame,lgw,Year 2, summer 28, Sunday,5883,16.9
frame,lgw,Year 2, summer 28, Sunday,5884,16.5
frame,lgw,Year 2, summer 28, Sunday,5885,16.7
frame,lgw,Year 2, summer 28, Sunday,5886,16.7
frame,lgw,Year 2, summer 28, Sunday,5887,16.6
frame,lgw,Year 2, summer 28, Sunday,5888,16.7
frame,lgw,Year 2, summer 28, Sunday,5889,16.5
frame,lgw,Year 2, summer 28, Sunday,5890,16.9
frame,lgw,Year 2, summer 28, Sunday,5891,16.6
frame,lgw,Year 2, summer 28, Sunday,5892,16.7
frame,lgw,Year 2, summer 28, Sunday,5893,16.7
frame,lgw,Year 2, summer 28, Sunday,5894,16.6
frame,lgw,Year 2, summer 28, Sunday,5895,16.9
frame,lgw,Year 2, summer 28, Sunday,5896,16.5
frame,lgw,Year 2, summer 28, Sunday,5897,17.0
frame,lgw,Year 2, summer 28, Sunday,5898,16.5
frame,lgw,Year 2, summer 28, Sunday,5899,16.8
frame,lgw,Year 2, summer 28, Sunday,5900,16.4
frame,lgw,Year 2, summer 28, Sunday,5901,16.7
frame,lgw,Year 2, summer 28, Sunday,5902,16.5
frame,lgw,Year 2, summer 28, Sunday,5903,16.8
frame,lgw,Year 2, summer 28, Sunday,5904,16.5
frame,lgw,Year 2, summer 28, Sunday,5905,16.7
frame,lgw,Year 2, summer 28, Sunday,5906,16.8
frame,lgw,Year 2, summer 28, Sunday,5907,16.6
frame,lgw,Year 2, summer 28, Sunday,5908,16.6
frame,lgw,Year 2, summer 28, Sunday,5909,16.8
frame,lgw,Year 2, summer 28, Sunday,5910,16.7
frame,lgw,Year 2, summer 28, Sunday,5911,16.7
frame,lgw,Year 2, summer 28, Sunday,5912,16.7
frame,lgw,Year 2, summer 28, Sunday,5913,16.6
frame,lgw,Year 2, summer 28, Sunday,5914,16.6
frame,lgw,Year 2, summer 28, Sunday,5915,16.6
frame,lgw,Year 2, summer 28, Sunday,5916,16.8
frame,lgw,Year 2, summer 28, Sunday,5917,16.7
frame,lgw,Year 2, summer 28, Sunday,5918,16.6
frame,lgw,Year 2, summer 28, Sunday,5919,16.6
frame,lgw,Year 2, summer 28, Sunday,5920,16.7
frame,lgw,Year 2, summer 28, Sunday,5921,16.8
frame,lgw,Year 2, summer 28, Sunday,5922,16.6
frame,lgw,Year 2, summer 28, Sunday,5923,16.7
frame,lgw,Year 2, summer 28, Sunday,5924,16.6
frame,lgw,Year 2, summer 28, Sunday,5925,16.6
frame,lgw,Year 2, summer 28, Sunday,5926,17.0
frame,lgw,Year 2, summer 28, Sunday,5927,16.7
frame,lgw,Year 2, summer 28, Sunday,5928,16.7
frame,lgw,Year 2, summer 28, Sunday,5929,16.8
frame,lgw,Year 2, summer 28, Sunday,5930,16.4
frame,lgw,Year 2, summer 28, Sunday,5931,16.7
frame,lgw,Year 2, summer 28, Sunday,5932,16.6
frame,lgw,Year 2, summer 28, Sunday,5933,16.5
frame,lgw,Year 2, summer 28, Sunday,5934,16.8
frame,lgw,Year 2, summer 28, Sunday,5935,16.6
frame,lgw,Year 2, summer 28, Sunday,5936,16.8
frame,lgw,Year 2, summer 28, Sunday,5937,16.6
frame,lgw,Year 2, summer 28, Sunday,5938,16.7
frame,lgw,Year 2, summer 28, Sunday,5939,16.4
frame,lgw,Year 2, summer 28, Sunday,5940,17.1
frame,lgw,Year 2, summer 28, Sunday,5941,16.5
frame,lgw,Year 2, summer 28, Sunday,5942,16.7
frame,lgw,Year 2, summer 28, Sunday,5943,19.5
frame,lgw,Year 2, summer 28, Sunday,5944,14.2
frame,lgw,Year 2, summer 28, Sunday,5945,16.2
frame,lgw,Year 2, summer 28, Sunday,5946,16.5
frame,lgw,Year 2, summer 28, Sunday,5947,16.8
frame,lgw,Year 2, summer 28, Sunday,5948,16.8
frame,lgw,Year 2, summer 28, Sunday,5949,16.7
frame,lgw,Year 2, summer 28, Sunday,5950,16.4
frame,lgw,Year 2, summer 28, Sunday,5951,16.6
frame,lgw,Year 2, summer 28, Sunday,5952,16.7
frame,lgw,Year 2, summer 28, Sunday,5953,16.8
frame,lgw,Year 2, summer 28, Sunday,5954,16.6
frame,lgw,Year 2, summer 28, Sunday,5955,16.5
frame,lgw,Year 2, summer 28, Sunday,5956,16.9
frame,lgw,Year 2, summer 28, Sunday,5957,16.6
frame,lgw,Year 2, summer 28, Sunday,5958,16.7
frame,lgw,Year 2, summer 28, Sunday,5959,16.6
frame,lgw,Year 2, summer 28, Sunday,5960,16.9
frame,lgw,Year 2, summer 28, Sunday,5961,16.6
frame,lgw,Year 2, summer 28, Sunday,5962,16.7
frame,lgw,Year 2, summer 28, Sunday,5963,16.6
frame,lgw,Year 2, summer 28, Sunday,5964,16.6
frame,lgw,Year 2, summer 28, Sunday,5965,16.6
frame,lgw,Year 2, summer 28, Sunday,5966,16.6
frame,lgw,Year 2, summer 28, Sunday,5967,16.9
frame,lgw,Year 2, summer 28, Sunday,5968,16.5
frame,lgw,Year 2, summer 28, Sunday,5969,16.9
frame,lgw,Year 2, summer 28, Sunday,5970,16.5
frame,lgw,Year 2, summer 28, Sunday,5971,16.8
frame,lgw,Year 2, summer 28, Sunday,5972,16.7
frame,lgw,Year 2, summer 28, Sunday,5973,16.5
frame,lgw,Year 2, summer 28, Sunday,5974,16.6
frame,lgw,Year 2, summer 28, Sunday,5975,17.0
frame,lgw,Year 2, summer 28, Sunday,5976,16.3
frame,lgw,Year 2, summer 28, Sunday,5977,16.7
frame,lgw,Year 2, summer 28, Sunday,5978,16.8
frame,lgw,Year 2, summer 28, Sunday,5979,16.8
frame,lgw,Year 2, summer 28, Sunday,5980,16.4
frame,lgw,Year 2, summer 28, Sunday,5981,16.8
frame,lgw,Year 2, summer 28, Sunday,5982,16.7
frame,lgw,Year 2, summer 28, Sunday,5983,16.7
frame,lgw,Year 2, summer 28, Sunday,5984,16.6
frame,lgw,Year 2, summer 28, Sunday,5985,16.7
frame,lgw,Year 2, summer 28, Sunday,5986,16.8
frame,lgw,Year 2, summer 28, Sunday,5987,17.0
